director_name,duration,actor_1_name,actor_2_name,actor_3_name,budget,imdb_score,movie_title,genres,gross
Antonia Bird,101,Jeremy Davies,Jeffrey Jones,David Arquette,12000000,7.1,Ravenous,Fantasy|Horror|Thriller,2060953
Jon Poll,97,Robert Downey Jr.,Megan Park,Hope Davis,12000000,7,Charlie Bartlett,Comedy|Drama|Romance,3950294
Paolo Sorrentino,172,Toni Servillo,Sabrina Ferilli,Serena Grandi,9200000,7.7,The Great Beauty,Drama,2835886
Peter Care,104,Kieran Culkin,Michael Harding,Jake Richardson,12000000,7.1,The Dangerous Lives of Altar Boys,Comedy|Drama,1779284
Chan-wook Park,99,Mia Wasikowska,Alden Ehrenreich,Harmony Korine,12000000,6.8,Stoker,Drama|Thriller,1702277
Kar-Wai Wong,129,Li Gong,Tony Chiu Wai Leung,Maggie Cheung,12000000,7.5,2046,Drama|Romance|Sci-Fi,261481
Ira Sachs,91,David Richmond-Peck,Erin Boyes,Timothy Webber,12000000,6.3,Married Life,Crime|Drama|Romance,1506998
Carroll Ballard,100,Eamonn Walker,Hope Davis,Campbell Scott,12000000,7.3,Duma,Adventure|Drama|Family,860002
Neil Jordan,111,Tony Curran,Stephen Rea,Alicja Bachleda,12000000,6.8,Ondine,Drama|Mystery|Romance,548934
Takeshi Kitano,114,Omar Epps,Tatyana Ali,James Shigeta,10000000,7.2,Brother,Crime|Drama|Thriller,447750
Anthony Russo,86,Michael Jeter,Isaiah Washington,Andy Davoli,12000000,6.4,Welcome to Collinwood,Comedy|Crime,333976
Sidney Lumet,107,Kyra Sedgwick,Anne Bancroft,Albert Brooks,12000000,6,Critical Care,Comedy|Drama,141853
Vadim Perelman,90,Eva Amurri Martino,Lynn Cohen,Brett Cullen,8000000,6.4,The Life Before Her Eyes,Drama|Mystery|Thriller,303439
Lawrence Kasdan,103,Dianne Wiest,Mark Duplass,Sam Shepard,,5.1,Darling Companion,Comedy|Drama|Romance,793352
Marco Kreuzpaintner,120,Zack Ward,Kate del Castillo,Alicja Bachleda,12000000,7.5,Trade,Crime|Drama|Thriller,214202
Lajos Koltai,134,Marcell Nagy,Péter Fancsikai,Bálint Péntek,2500000000,7.1,Fateless,Drama|Romance|War,195888
Alan Rudolph,110,Bruce Willis,Albert Finney,Omar Epps,12000000,4.6,Breakfast of Champions,Comedy,175370
Yimou Zhang,95,Honglei Sun,Ni Yan,Dahong Ni,,5.7,"A Woman, a Gun and a Noodle Shop",Comedy|Drama,190666
Vincenzo Natali,95,David Hewlett,Jeremy Northam,Kari Matchett,7500000,6.8,Cypher,Mystery|Romance|Sci-Fi|Thriller,
Chuan Lu,132,Ye Liu,Yuanyuan Gao,Ryu Kohata,12000000,7.7,City of Life and Death,Drama|History|War,119922
Tim Johnson,94,Jim Parsons,Matt Jones,April Winchell,135000000,6.7,Home,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,177343675
Lijun Sun,89,Jon Heder,Tom Arnold,Rebecca Black,,3.2,Legend of Kung Fu Rabbit,Action|Adventure|Animation|Comedy|Family,
Takashi Yamazaki,138,Takuya Kimura,Meisa Kuroki,Hiroyuki Ikeuchi,12000000,6.1,Space Battleship Yamato,Action|Adventure|Drama|Sci-Fi,
Renny Harlin,113,Richard Coyle,Kenneth Cranham,Ana Imnadze,20000000,5.6,5 Days of War,Action|Drama|War,17149
Christopher Smith,99,Rachael Carpani,Michael Dorman,Emma Lung,12000000,6.9,Triangle,Fantasy|Mystery|Thriller,
Timothy Hines,111,Christopher Lambert,Kelly LeBrock,Alexandra Callas,12000000,7.5,10 Days in a Madhouse,Drama,14616
Randall Wallace,99,Jacob Vargas,Connor Corum,Rob Moran,12000000,5.8,Heaven Is for Real,Biography|Drama,91443253
Guy Ritchie,104,Jason Statham,Brad Pitt,Jason Flemyng,6000000,8.3,Snatch,Comedy|Crime,30093107
David Winters,89,Gary Daniels,Matt Marr,Ginger Jensen,12000000,2.8,Dancin' It's On,Family|Musical,
Mary Lambert,103,Miko Hughes,Fred Gwynne,Denise Crosby,11500000,6.6,Pet Sematary,Fantasy|Horror,57469179
Akira Kurosawa,134,Tatsuo Matsumura,Tetsu Watanabe,Akira Terao,11900000,7.5,Madadayo,Drama,48856
Jamie Thraves,100,Paddy Considine,Caroline Dhavernas,Charlotte Sullivan,11500000,6,The Cry of the Owl,Drama|Thriller,
Mabel Cheung,130,Wei Tang,Ching Wan Lau,Hailu Qin,12000000,6.2,A Tale of Three Cities,Drama,
Joe Dante,106,Phoebe Cates,Harry Carey Jr.,Zach Galligan,11000000,7.2,Gremlins,Comedy|Fantasy|Horror,148170000
George Lucas,125,Harrison Ford,Peter Cushing,Kenny Baker,11000000,8.7,Star Wars: Episode IV - A New Hope,Action|Adventure|Fantasy|Sci-Fi,460935665
Dan Mazer,109,Robert De Niro,Zoey Deutch,Jason Mantzoukas,11500000,6,Dirty Grandpa,Comedy,35537564
David Lean,200,Julie Christie,Klaus Kinski,Geraldine Chaplin,11000000,8,Doctor Zhivago,Drama|Romance|War,111722000
Stephen Daldry,114,Wagner Moura,Selton Mello,Daniel Zettel,,7.2,Trash,Adventure|Crime|Drama|Mystery|Thriller,10230
Kenny Ortega,112,Lucas Grabeel,Matt Prokop,Corbin Bleu,11000000,4.5,High School Musical 3: Senior Year,Comedy|Drama|Family|Music|Musical|Romance,90556401
David O. Russell,116,Christian Bale,Jack McGee,Melissa McMeekin,25000000,7.9,The Fighter,Biography|Drama|Sport,93571803
Jeff Tremaine,92,Bam Margera,Steve-O,Chris Pontius,,7.1,Jackass Number Two,Action|Comedy|Documentary,72755517
Jonathan Lynn,120,Fred Gwynne,Bruce McGill,Lane Smith,11000000,7.5,My Cousin Vinny,Comedy|Crime,52929168
R.J. Cutler,107,Chloë Grace Moretz,Mireille Enos,Stacy Keach,11000000,6.8,If I Stay,Drama|Fantasy|Music|Romance,50461335
Brian Trenchard-Smith,92,Zoe Ventoura,Damien Garvey,Christopher Sommers,12000000,4.3,Drive Hard,Action|Comedy|Crime,
David S. Ward,107,Corbin Bernsen,Tom Berenger,Rene Russo,11000000,7.2,Major League,Comedy|Sport,49797148
Oliver Parker,100,Lily Cole,Rupert Everett,Tamsin Egerton,13500000,5.8,St. Trinian's,Comedy,
Joel Schumacher,81,Radha Mitchell,John Enos III,Richard T. Jones,13000000,7.1,Phone Booth,Crime|Thriller,46563158
Adam Shankman,101,Lauren German,Peter Coyote,Paz de la Huerta,11000000,7.4,A Walk to Remember,Drama|Romance,41227069
Tim Robbins,122,Lois Smith,Celia Weston,Robert Prosky,11000000,7.6,Dead Man Walking,Crime|Drama,39025000
Roger Kumble,97,Sarah Michelle Gellar,Sean Patrick Thomas,Eric Mabius,10500000,6.9,Cruel Intentions,Drama|Romance,38201895
Kevin Greutert,92,Costas Mandylor,Shawnee Smith,George Newbern,11000000,6,Saw VI,Horror|Mystery,27669413
Mel Brooks,92,Madeline Kahn,Sid Caesar,Dom DeLuise,11000000,6.9,History of the World: Part I,Comedy,
Gina Prince-Bythewood,110,Nate Parker,Alicia Keys,Jennifer Hudson,11000000,7.3,The Secret Life of Bees,Drama,37766350
Rob Pritts,86,Vincent Pastore,Vinessa Shaw,Peter Berg,11000000,4.6,Corky Romano,Comedy|Crime,23978402
Brian De Palma,91,Steven Bauer,Gabrielle Carteris,Gregg Henry,12000000,6,Raising Cain,Crime|Drama|Thriller,21370057
Norman Jewison,145,Sylvester Stallone,Peter Boyle,Rod Steiger,11000000,6.4,F.I.S.T.,Drama,
Tobe Hooper,100,Louise Fletcher,Bud Cort,William Bassett,12000000,5.5,Invaders from Mars,Horror|Sci-Fi,4884663
John Crowley,111,Julie Walters,Fiona Glascott,Eva Birthistle,11000000,7.5,Brooklyn,Drama|Romance,38317535
Stanley Kubrick,184,Ryan O'Neal,Steven Berkoff,Hardy Krüger,11000000,8.1,Barry Lyndon,Adventure|Drama|History|War,
Brendan Malloy,89,Lee Majors,Jason London,Thomas Lennon,11000000,6.3,Out Cold,Comedy|Sport,13903262
Reginald Hudlin,84,Will Ferrell,John Witherspoon,Tim Meadows,11000000,5.1,The Ladies Man,Comedy,13592872
Dustin Hoffman,98,Luke Newberry,Sheridan Smith,Pauline Collins,11000000,6.8,Quartet,Comedy|Drama,18381787
Gregory Poirier,95,Shannon Elizabeth,Jake Busey,David Ogden Stiers,11000000,5.3,Tomcats,Comedy,13558739
Bill Paxton,100,Matthew McConaughey,Powers Boothe,Matt O'Leary,11000000,7.3,Frailty,Crime|Drama|Thriller,13103828
Simon Curtis,109,Ryan Reynolds,Frances Fisher,Elizabeth McGovern,11000000,7.3,Woman in Gold,Biography|Drama|History,33305037
Bill Condon,118,Liam Neeson,Oliver Platt,Dylan Baker,11000000,7.1,Kinsey,Biography|Drama,10214647
Sam Raimi,88,Patricia Tallman,Bridget Fonda,Embeth Davidtz,13000000,7.6,Army of Darkness,Comedy|Fantasy|Horror,11501093
Dewey Nicks,86,Jaime King,Gedde Watanabe,Jim Rash,11000000,5.3,Slackers,Comedy|Romance,4814244
Lasse Hallström,118,Johnny Depp,Leonardo DiCaprio,Kevin Tighe,11000000,7.8,What's Eating Gilbert Grape,Drama|Romance,9170214
Philip Saville,125,Henry Ian Cusick,Alan Van Sprang,Scott Handy,17000000,7.7,The Visual Bible: The Gospel of John,Biography|Drama|History,4068087
Mike Leigh,125,Eddie Marsan,Sally Hawkins,Imelda Staunton,11000000,7.7,Vera Drake,Crime|Drama,3753806
Daisy von Scherler Mayer,94,Michael McKean,Dash Mihok,Jimi Mistry,11000000,5.4,The Guru,Comedy|Music|Romance,3034181
Mira Nair,113,Anjelica Huston,Chazz Palminteri,Vincent Gallo,11000000,6.2,The Perez Family,Comedy|Drama|Romance,2832826
Ethan Coen,104,Justin Timberlake,Max Casella,Alex Karpovsky,11000000,7.4,Inside Llewyn Davis,Drama|Music,13214255
Tim Blake Nelson,95,Mekhi Phifer,Andrew Keegan,John Heard,5000000,6.2,O,Drama|Romance|Thriller,16017403
William A. Graham,102,Milla Jovovich,Wayne Pygram,Lisa Pelikan,11000000,5.1,Return to the Blue Lagoon,Adventure|Drama|Romance,2807854
Martin Ritt,124,Frank Finlay,Anthony Zerbe,Samantha Eggar,11000000,6.9,The Molly Maguires,Drama|History,
John Turturro,105,Kate Winslet,Steve Buscemi,Eddie Izzard,,6.3,Romance & Cigarettes,Comedy|Musical|Romance,540085
Agnieszka Holland,104,Phyllida Law,David Kennedy,Angus Barnett,11000000,6.8,Copying Beethoven,Biography|Drama|Music,352786
Tobe Hooper,120,Heather O'Rourke,Zelda Rubinstein,Craig T. Nelson,10700000,7.4,Poltergeist,Fantasy|Horror,76600000
Rowan Joffe,111,Sam Riley,Sean Harris,Geoff Bell,12000000,5.7,Brighton Rock,Crime|Drama|Thriller,
David Hackl,95,Julie Benz,Costas Mandylor,Scott Patterson,10800000,5.8,Saw V,Horror|Mystery,56729973
Giuliano Montaldo,96,John Cassavetes,Gena Rowlands,Britt Ekland,,6.2,Machine Gun McCain,Crime|Drama|Thriller,
Lisa Azuelos,97,Nora Dunn,Lina Esco,Alix Freihage,11000000,4.3,LOL,Comedy|Drama|Romance,
Ray Lawrence,118,John Howard,Deborra-Lee Furness,Max Cullen,15000000,6.4,Jindabyne,Crime|Drama|Mystery|Thriller,399879
Karan Johar,193,Shah Rukh Khan,John Abraham,Preity Zinta,700000000,6,Kabhi Alvida Naa Kehna,Drama,3275443
Oliver Parker,97,Minnie Driver,Rupert Everett,Jeremy Northam,14000000,6.9,An Ideal Husband,Comedy|Romance,18535191
Ruairi Robinson,98,Romola Garai,Olivia Williams,Tom Cullen,7000000,5.5,The Last Days on Mars,Horror|Sci-Fi|Thriller,23838
Jaume Balagueró,103,Lena Olin,Giancarlo Giannini,Francesc Pagès,10600000,5.4,Darkness,Horror,22160085
Stanley Kubrick,161,Keir Dullea,Gary Lockwood,Glenn Beck,12000000,8.3,2001: A Space Odyssey,Adventure|Mystery|Sci-Fi,56715371
Steven Spielberg,120,Henry Thomas,Dee Wallace,Peter Coyote,10500000,7.9,E.T. the Extra-Terrestrial,Family|Sci-Fi,434949459
Jon Kasdan,97,Kristen Stewart,Elena Anaya,Dustin Milligan,10000000,6.5,In the Land of Women,Comedy|Drama|Romance,11043445
Léa Pool,97,William Hurt,Marc Donato,Raoul Max Trujillo,12500000,6.3,The Blue Butterfly,Adventure|Drama,
Floyd Mutrux,99,Ricky Schroder,Kelli Williams,Seymour Cassel,10500000,6.4,There Goes My Baby,Comedy|Drama,125169
,24,Antonia Thomas,Johnny Flynn,Hannah Britland,,7.9,Lovesick,Comedy,
Sajid Khan,144,Arjun Rampal,Boman Irani,Riteish Deshmukh,,5.3,Housefull,Comedy,1165104
Christopher Cain,111,Jon Gries,Taylor Handley,Trent Ford,11000000,5.8,September Dawn,Drama|History|Romance|Western,1066555
Dean Wright,145,Santiago Cabrera,Eduardo Verástegui,Catalina Sandino Moreno,10818775,6.6,For Greater Glory: The True Story of Cristiada,Drama|History|War,5669081
Eric Lartigau,106,Karin Viard,Eric Elmosnino,François Damiens,11000000,7.4,La Famille Bélier,Comedy|Drama|Music,
Gus Van Sant,126,Robin Williams,Matt Damon,Minnie Driver,10000000,8.3,Good Will Hunting,Drama,138339411
Shintaro Shimosawa,106,Al Pacino,Anthony Hopkins,Glen Powell,11000000,5.3,Misconduct,Drama|Thriller,
Darren Lynn Bousman,121,Costas Mandylor,Shawnee Smith,Leigh Whannell,10000000,6.2,Saw III,Horror|Mystery,80150343
Ivan Reitman,117,Bill Murray,Harold Ramis,Judge Reinhold,10000000,6.9,Stripes,Action|Comedy|War,85300000
Peyton Reed,98,Kirsten Dunst,Lindsay Sloane,Clare Kramer,10000000,5.9,Bring It On,Comedy|Sport,68353550
James DeMonaco,109,Frank Grillo,Joseph Julian Soria,Mykelti Williamson,10000000,6.1,The Purge: Election Year,Action|Horror|Sci-Fi|Thriller,78845130
Robert Iscove,95,Paul Walker,Clea DuVall,Kieran Culkin,10000000,5.8,She's All That,Comedy|Romance,63319509
Lee Daniels,109,Mo'Nique,Gabourey Sidibe,Mariah Carey,10000000,7.3,Precious,Drama,47536959
Darren Lynn Bousman,96,Costas Mandylor,Shawnee Smith,Angus Macfadyen,10000000,5.9,Saw IV,Horror|Mystery,63270259
Geoffrey Sax,101,Deborah Kara Unger,Keegan Connor Tracy,Mike Dopud,10000000,5.5,White Noise,Drama|Horror|Mystery|Thriller,55865715
Tyler Perry,107,Boris Kodjoe,Cicely Tyson,Blair Underwood,6000000,5,Madea's Family Reunion,Comedy|Drama|Romance,63231524
Martin Scorsese,119,Tom Cruise,Bill Cobbs,Mary Elizabeth Mastrantonio,13800000,7,The Color of Money,Drama|Sport,52293982
Ken Annakin,178,Richard Burton,Richard Beymer,Eddie Albert,10000000,7.8,The Longest Day,Action|Drama|History|War,
Stephen Herek,100,Lane Smith,Shaun Weiss,Elden Henson,10000000,6.4,The Mighty Ducks,Comedy|Drama|Family|Sport,50752337
Takashi Shimizu,98,Sarah Michelle Gellar,Clea DuVall,Ted Raimi,10000000,5.9,The Grudge,Horror|Mystery|Thriller,110175871
Dennis Dugan,92,Adam Sandler,Kevin Nealon,Frances Bay,12000000,7,Happy Gilmore,Comedy|Sport,38624000
Victor Salva,90,Eileen Brennan,Patricia Belcher,Jonathan Breck,10000000,6.1,Jeepers Creepers,Horror|Mystery,37470017
Stephen Herek,90,Keanu Reeves,George Carlin,Al Leong,10000000,6.9,Bill & Ted's Excellent Adventure,Adventure|Comedy|Music|Sci-Fi,40485039
Carol Reed,153,Oliver Reed,Ron Moody,Jack Wild,10000000,7.5,Oliver!,Drama|Family|Musical,16800000
John Madden,124,Tom Wilkinson,Penelope Wilton,Celia Imrie,10000000,7.3,The Best Exotic Marigold Hotel,Comedy|Drama,46377022
Chuck Sheetz,82,Diedrich Bader,Andrew Lawrence,Dabney Coleman,23000000,6.5,Recess: School's Out,Animation|Comedy|Family|Mystery|Sci-Fi,36696761
George Miller,107,Tina Turner,Bruce Spence,Angelo Rossitto,12305523,6.2,Mad Max Beyond Thunderdome,Action|Adventure|Sci-Fi|Thriller,36200000
Mark L. Lester,75,Bill Duke,Vernon Wells,Rae Dawn Chong,10000000,6.7,Commando,Action|Adventure|Thriller,
William Brent Bell,97,Lauren Cohan,Rupert Evans,Stephanie Lemelin,10000000,6,The Boy,Horror|Mystery|Thriller,35794166
John Erick Dowdle,80,Bojana Novakovic,Bokeem Woodbine,Geoffrey Arend,10000000,6.3,Devil,Horror|Mystery|Thriller,33583175
Marcus Raboy,85,John Witherspoon,Mike Epps,Katt Williams,20000000,5.8,Friday After Next,Comedy|Drama,32983713
Leigh Whannell,97,Lin Shaye,Hayley Kiyoko,Leigh Whannell,10000000,6.1,Insidious: Chapter 3,Fantasy|Horror|Thriller,52200504
Michael Schultz,109,Mike Starr,Vanity,Keshia Knight Pulliam,10000000,6.9,The Last Dragon,Action|Comedy|Drama|Music,33000000
Guy Ritchie,104,Jason Statham,Brad Pitt,Jason Flemyng,6000000,8.3,Snatch,Comedy|Crime,30093107
Brett Leonard,140,Jeff Fahey,Austin O'Brien,Troy Evans,10000000,5.4,The Lawnmower Man,Horror|Sci-Fi,32101000
Peter Sollett,90,Ari Graynor,Alexis Dziena,Aaron Yoo,9000000,6.7,Nick and Norah's Infinite Playlist,Comedy|Drama|Music|Romance,31487293
Kevin Smith,130,Matt Damon,Janeane Garofalo,George Carlin,10000000,7.4,Dogma,Adventure|Comedy|Drama|Fantasy,30651422
Bob Dolman,98,Erika Christensen,Eva Amurri Martino,Sal Lopez,10000000,5.6,The Banger Sisters,Comedy|Drama,30306281
Joe Dante,101,Albert Brooks,Al Leong,Vic Morrow,10000000,6.5,Twilight Zone: The Movie,Fantasy|Horror|Sci-Fi,29500000
Rowdy Herrington,114,Ben Gazzara,Kevin Tighe,Kelly Lynch,17000000,6.5,Road House,Action|Thriller,30050028
Keenen Ivory Wayans,100,Jada Pinkett Smith,Salli Richardson-Whitfield,Charles S. Dutton,10000000,5.8,A Low Down Dirty Shame,Action|Comedy|Crime,29392418
John Polson,85,Erika Christensen,Shiri Appleby,Jason Ritter,8500000,5,Swimfan,Drama|Thriller,28563926
Greg Coolidge,103,Dane Cook,Danny Woodburn,Jessica Simpson,12000000,5.5,Employee of the Month,Comedy|Romance,28435406
Harry Elfont,100,Ethan Embry,Lauren Ambrose,Charlie Korsmo,10000000,6.5,Can't Hardly Wait,Comedy|Romance,25339117
Francis Ford Coppola,114,Tom Cruise,William Smith,Tom Waits,10000000,7.2,The Outsiders,Crime|Drama,25600000
David Lowery,102,Bryce Dallas Howard,Oona Laurence,Isiah Whitlock Jr.,65000000,7.3,Pete's Dragon,Adventure|Family|Fantasy,
David Cronenberg,103,Tom Skerritt,Herbert Lom,Anthony Zerbe,10000000,7.2,The Dead Zone,Horror|Sci-Fi|Thriller,
Ciarán Foy,97,Laila Haley,James Ransone,Jaden Klein,10000000,5.2,Sinister 2,Horror|Mystery|Thriller,27736779
Salim Akil,116,Omari Hardwick,Curtis Armstrong,Mike Epps,17000000,5.7,Sparkle,Drama|Music,24397469
Jamie Blanks,96,Marley Shelton,Jessica Capshaw,Johnny Whitworth,10000000,4.7,Valentine,Horror|Mystery|Thriller,20384136
Olatunde Osunsanmi,98,Milla Jovovich,Will Patton,Hakeem Kae-Kazim,10000000,5.9,The Fourth Kind,Mystery|Sci-Fi|Thriller,25464480
Robert Altman,105,Meryl Streep,Virginia Madsen,Lily Tomlin,10000000,6.8,A Prairie Home Companion,Comedy|Drama|Music,20338609
Leon Ichaso,123,Khandi Alexander,Clarence Williams III,Steve Harris,10000000,5.9,Sugar Hill,Drama|Thriller,18272447
Joseph Zito,107,Billy Drago,Richard Lynch,Eddie Jones,10000000,5.3,Invasion U.S.A.,Action|Thriller,
Malcolm D. Lee,112,Jurnee Smollett-Bell,Brandon T. Jackson,Shad Moss,,6,Roll Bounce,Comedy|Drama|Music|Romance,17378977
Wes Anderson,93,Bill Murray,Connie Nielsen,Olivia Williams,9000000,7.7,Rushmore,Comedy|Drama,17096053
Colin Strause,97,David Zayas,Donald Faison,Brittany Daniel,10000000,4.4,Skyline,Action|Sci-Fi|Thriller,21371425
John Madden,122,Tina Desai,Celia Imrie,Ronald Pickup,10000000,6.6,The Second Best Exotic Marigold Hotel,Comedy|Drama,33071558
Patricia Rozema,101,Julia Ormond,Jane Krakowski,Willow Smith,10000000,6.7,Kit Kittredge: An American Girl,Drama|Family,17655201
Mark Rosman,100,Ben Feldman,Chris Noth,Vanessa Lengies,25000000,5.5,The Perfect Man,Comedy|Family|Romance,16247775
Spike Lee,129,Denzel Washington,Nicholas Turturro,Charlie Murphy,10000000,6.5,Mo' Better Blues,Drama|Music|Romance,16153600
Steve Oedekerk,81,Steve Oedekerk,Simon Rhee,Jennifer Tung,10000000,6.2,Kung Pow: Enter the Fist,Action|Comedy,16033556
Ron Underwood,96,Reba McEntire,Ariana Richards,Michael Gross,11000000,7.1,Tremors,Comedy|Horror|Sci-Fi,16667084
Rob Schmidt,84,Kevin Zegers,Lindy Booth,Julian Richings,12600000,6.1,Wrong Turn,Horror|Thriller,15417771
Walter Hill,100,Dennis Quaid,David Carradine,Randy Quaid,10000000,7.1,The Long Riders,Western,
James Foley,110,Byron Mann,Paul Ben-Victor,Kim Chan,30000000,6,The Corruptor,Action|Crime|Drama|Mystery|Thriller,15156200
Jeff Nichols,130,Matthew McConaughey,Tye Sheridan,Sam Shepard,10000000,7.4,Mud,Drama,21589307
Robert Ben Garant,84,Wendi McLendon-Covey,Thomas Lennon,Carlos Alazraqui,10000000,5.9,Reno 911!: Miami,Comedy|Crime,20339754
Morgan Spurlock,106,Harry Styles,Zayn Malik,Niall Horan,10000000,4.1,One Direction: This Is Us,Documentary|Music,28873374
Neal Brennan,89,Rob Riggle,Noureen DeWulf,Charles Napier,,5.8,"The Goods: Live Hard, Sell Hard",Comedy,15102127
Tuck Tucker,76,Jennifer Jason Leigh,Vincent Schiavelli,Paul Sorvino,3000000,5.9,Hey Arnold! The Movie,Adventure|Animation|Comedy|Family,13684949
Simon Curtis,99,Eddie Redmayne,Toby Jones,Julia Ormond,6400000,7,My Week with Marilyn,Biography|Drama,14597405
Richard Shepard,96,Adam Scott,Philip Baker Hall,Hope Davis,10000000,6.8,The Matador,Comedy|Crime|Drama|Thriller,12570442
Theodore Witcher,104,Leonard Roberts,Nia Long,Larenz Tate,10000000,7.4,Love Jones,Drama|Romance,12514138
Joel Edgerton,108,Busy Philipps,Allison Tolman,Wendell Pierce,5000000,7.1,The Gift,Mystery|Thriller,43771291
Jim Hanon,108,Chase Ellison,Chad Allen,Jack Guzman,10000000,7,End of the Spear,Adventure|Drama,11703287
Tommy O'Haver,87,Mila Kunis,Kirsten Dunst,Carmen Electra,22000000,5.8,Get Over It,Comedy|Romance,11560259
Mike Judge,89,Gary Cole,Stephen Root,Diedrich Bader,10000000,7.8,Office Space,Comedy,10824921
Michael Patrick Jann,97,Kirsten Dunst,Kirstie Alley,Ellen Barkin,10000000,6.5,Drop Dead Gorgeous,Comedy|Romance|Thriller,10561238
Tim Burton,106,Christoph Waltz,Danny Huston,Jon Polito,10000000,7,Big Eyes,Biography|Crime|Drama|Romance,14479776
Peter Berg,100,Jon Favreau,Daniel Stern,Jeanne Tripplehorn,10000000,6.3,Very Bad Things,Comedy|Crime|Thriller,9801782
Joe Nussbaum,89,Steve Carell,Alexa PenaVega,Hunter Parrish,10000000,5.3,Sleepover,Comedy|Romance,8070311
Brian De Palma,114,Melanie Griffith,Dennis Franz,Gregg Henry,10000000,6.8,Body Double,Mystery|Thriller,
Jorma Taccone,95,Jasper Cole,Will Forte,Powers Boothe,10000000,5.5,MacGruber,Action|Comedy|Romance,8460995
Stephen Frears,97,Sophie Okonedo,Benedict Wong,Sergi López,10000000,7.4,Dirty Pretty Things,Crime|Drama|Thriller,8111360
Elizabeth Banks,94,Hugh Jackman,Kate Winslet,Seth MacFarlane,6000000,4.3,Movie 43,Comedy,8828771
Florian Henckel von Donnersmarck,103,Johnny Depp,Angelina Jolie Pitt,Rufus Sewell,100000000,6,The Tourist,Action|Romance|Thriller,67631157
Jeff Lowell,95,Stephen Root,William Morgan Sheppard,Wendi McLendon-Covey,10000000,5.2,Over Her Dead Body,Comedy|Fantasy|Romance,7563670
Lorene Scafaria,101,Steve Carell,Mark Moses,Rob Huebel,10000000,6.7,Seeking a Friend for the End of the World,Adventure|Comedy|Drama|Romance|Sci-Fi,6619173
Miguel Arteta,87,Kurtwood Smith,Stephen Root,Alia Shawkat,,6.3,Cedar Rapids,Comedy,6857503
